Timestamp,Value,,,,
04.11.2024 14:32,1967,1017,,1967,"1967,"
04.11.2024 14:32,1965,1018,,1965,"1965,"
04.11.2024 14:32,1963,1019,,1963,"1963,"
04.11.2024 14:32,1945,1020,,1945,"1945,"
04.11.2024 14:32,1937,1021,,1937,"1937,"
04.11.2024 14:32,1938,1022,,1938,"1938,"
04.11.2024 14:32,1940,1023,,1940,"1940,"
04.11.2024 14:32,1941,1024,,1941,"1941,"
04.11.2024 14:32,1935,1025,,1935,"1935,"
04.11.2024 14:32,1942,1026,,1942,"1942,"
04.11.2024 14:32,1944,1027,,1944,"1944,"
04.11.2024 14:32,1950,1028,,1950,"1950,"
04.11.2024 14:32,1960,1029,,1960,"1960,"
04.11.2024 14:32,1961,1030,,1961,"1961,"
04.11.2024 14:32,1965,1031,,1965,"1965,"
04.11.2024 14:32,1964,1032,,1964,"1964,"
04.11.2024 14:32,1964,1033,,1964,"1964,"
04.11.2024 14:32,1966,1034,,1966,"1966,"
04.11.2024 14:32,1964,1035,,1964,"1964,"
04.11.2024 14:32,1965,1036,,1965,"1965,"
04.11.2024 14:32,1961,1037,,1961,"1961,"
04.11.2024 14:32,1965,1038,,1965,"1965,"
04.11.2024 14:32,1966,1039,,1966,"1966,"
04.11.2024 14:32,1964,1040,,1964,"1964,"
04.11.2024 14:32,1962,1041,,1962,"1962,"
04.11.2024 14:32,1963,1042,,1963,"1963,"
04.11.2024 14:32,1965,1043,,1965,"1965,"
04.11.2024 14:32,1966,1044,,1966,"1966,"
04.11.2024 14:32,1963,1045,,1963,"1963,"
04.11.2024 14:32,1951,1046,,1951,"1951,"
04.11.2024 14:32,1928,1047,,1928,"1928,"
04.11.2024 14:32,1952,1048,,1952,"1952,"
04.11.2024 14:32,1960,1049,,1960,"1960,"
04.11.2024 14:32,1961,1050,,1961,"1961,"
04.11.2024 14:32,1966,1051,,1966,"1966,"
04.11.2024 14:32,1947,1052,,1947,"1947,"
04.11.2024 14:32,1931,1053,,1931,"1931,"
04.11.2024 14:32,1933,1054,,1933,"1933,"
04.11.2024 14:32,1937,1055,,1937,"1937,"
04.11.2024 14:32,1955,1056,,1955,"1955,"
04.11.2024 14:32,1953,1057,,1953,"1953,"
04.11.2024 14:32,1959,1058,,1959,"1959,"
04.11.2024 14:32,1965,1059,,1965,"1965,"
04.11.2024 14:32,1965,1060,,1965,"1965,"
04.11.2024 14:32,1965,1061,,1965,"1965,"
04.11.2024 14:32,1963,1062,,1963,"1963,"
04.11.2024 14:32,1965,1063,,1965,"1965,"
04.11.2024 14:32,1964,1064,,1964,"1964,"
04.11.2024 14:32,1963,1065,,1963,"1963,"
04.11.2024 14:32,1966,1066,,1966,"1966,"
04.11.2024 14:32,1964,1067,,1964,"1964,"
04.11.2024 14:32,1965,1068,,1965,"1965,"
04.11.2024 14:32,1962,1069,,1962,"1962,"
04.11.2024 14:32,1939,1070,,1939,"1939,"
04.11.2024 14:32,1933,1071,,1933,"1933,"
04.11.2024 14:32,1936,1072,,1936,"1936,"
04.11.2024 14:32,1936,1073,,1936,"1936,"
04.11.2024 14:32,1938,1074,,1938,"1938,"
04.11.2024 14:32,1942,1075,,1942,"1942,"
04.11.2024 14:32,1960,1076,,1960,"1960,"
04.11.2024 14:32,1958,1077,,1958,"1958,"
04.11.2024 14:32,1960,1078,,1960,"1960,"
04.11.2024 14:32,1964,1079,,1964,"1964,"
04.11.2024 14:32,1962,1080,,1962,"1962,"
04.11.2024 14:32,1964,1081,,1964,"1964,"
04.11.2024 14:32,1937,1082,,1937,"1937,"
04.11.2024 14:32,1940,1083,,1940,"1940,"
04.11.2024 14:32,1941,1084,,1941,"1941,"
04.11.2024 14:32,1943,1085,,1943,"1943,"
04.11.2024 14:32,1971,1086,,1971,"1971,"
04.11.2024 14:32,1977,1087,,1977,"1977,"
04.11.2024 14:32,1980,1088,,1980,"1980,"
04.11.2024 14:32,1981,1089,,1981,"1981,"
04.11.2024 14:32,1982,1090,,1982,"1982,"
04.11.2024 14:32,1981,1091,,1981,"1981,"
04.11.2024 14:32,1984,1092,,1984,"1984,"
04.11.2024 14:32,1984,1093,,1984,"1984,"
04.11.2024 14:32,1983,1094,,1983,"1983,"
04.11.2024 14:32,1981,1095,,1981,"1981,"
04.11.2024 14:32,1982,1096,,1982,"1982,"
04.11.2024 14:32,1985,1097,,1985,"1985,"
04.11.2024 14:32,1953,1098,,1953,"1953,"
04.11.2024 14:32,1946,1099,,1946,"1946,"
04.11.2024 14:32,1946,1100,,1946,"1946,"
04.11.2024 14:32,1945,1101,,1945,"1945,"
04.11.2024 14:32,1951,1102,,1951,"1951,"
04.11.2024 14:32,1962,1103,,1962,"1962,"
04.11.2024 14:32,1960,1104,,1960,"1960,"
04.11.2024 14:32,1965,1105,,1965,"1965,"
04.11.2024 14:32,1967,1106,,1967,"1967,"
04.11.2024 14:32,1963,1107,,1963,"1963,"
04.11.2024 14:32,1964,1108,,1964,"1964,"
04.11.2024 14:32,1966,1109,,1966,"1966,"
04.11.2024 14:32,1965,1110,,1965,"1965,"
04.11.2024 14:32,1965,1111,,1965,"1965,"
04.11.2024 14:32,1963,1112,,1963,"1963,"
04.11.2024 14:32,1931,1113,,,
04.11.2024 14:32,1935,1114,,,
04.11.2024 14:32,1938,1115,,,
04.11.2024 14:32,1937,1116,,,
04.11.2024 14:32,1942,1117,,,
04.11.2024 14:32,1939,1118,,,
04.11.2024 14:32,1942,1119,,,
04.11.2024 14:32,1945,1120,,,
04.11.2024 14:32,1945,1121,,,
04.11.2024 14:32,1945,1122,,,
04.11.2024 14:32,1944,1123,,,
04.11.2024 14:32,1946,1124,,,
04.11.2024 14:32,1945,1125,,,
04.11.2024 14:32,1966,1126,,,
04.11.2024 14:32,1975,1127,,,
04.11.2024 14:32,1984,1128,,,
04.11.2024 14:32,1983,1129,,,
04.11.2024 14:32,1986,1130,,,
04.11.2024 14:32,1986,1131,,,
04.11.2024 14:32,1987,1132,,,
04.11.2024 14:32,1986,1133,,,
04.11.2024 14:32,1983,1134,,,
04.11.2024 14:32,1982,1135,,,
04.11.2024 14:32,1981,1136,,,
04.11.2024 14:32,1980,1137,,,
04.11.2024 14:32,1985,1138,,,
04.11.2024 14:32,1972,1139,,,
04.11.2024 14:32,1966,1140,,,
04.11.2024 14:32,1966,1141,,,
04.11.2024 14:32,1965,1142,,,
04.11.2024 14:32,1963,1143,,,
04.11.2024 14:32,1950,1144,,,
04.11.2024 14:32,1938,1145,,,
04.11.2024 14:32,1939,1146,,,
04.11.2024 14:32,1941,1147,,,
04.11.2024 14:32,1942,1148,,,
04.11.2024 14:32,1935,1149,,,
04.11.2024 14:32,1942,1150,,,
04.11.2024 14:32,1944,1151,,,
04.11.2024 14:32,1949,1152,,,
04.11.2024 14:32,1956,1153,,,
04.11.2024 14:32,1963,1154,,,
04.11.2024 14:32,1966,1155,,,
04.11.2024 14:32,1964,1156,,,
04.11.2024 14:32,1963,1157,,,
04.11.2024 14:32,1966,1158,,,
04.11.2024 14:32,1964,1159,,,
04.11.2024 14:32,1965,1160,,,
04.11.2024 14:32,1963,1161,,,
04.11.2024 14:32,1964,1162,,,
04.11.2024 14:32,1966,1163,,,
04.11.2024 14:32,1965,1164,,,
04.11.2024 14:32,1964,1165,,,
04.11.2024 14:32,1965,1166,,,
04.11.2024 14:32,1964,1167,,,
04.11.2024 14:32,1964,1168,,,
04.11.2024 14:32,1963,1169,,,
04.11.2024 14:32,1964,1170,,,
04.11.2024 14:32,1920,1171,,,
04.11.2024 14:32,1946,1172,,,
04.11.2024 14:32,1960,1173,,,
04.11.2024 14:32,1956,1174,,,
04.11.2024 14:32,1964,1175,,,
04.11.2024 14:32,1968,1176,,,
04.11.2024 14:32,1929,1177,,,
04.11.2024 14:32,1930,1178,,,
04.11.2024 14:32,1934,1179,,,
04.11.2024 14:32,1948,1180,,,
04.11.2024 14:32,1955,1181,,,
04.11.2024 14:32,1958,1182,,,
04.11.2024 14:32,1964,1183,,,
04.11.2024 14:32,1966,1184,,,
04.11.2024 14:32,1964,1185,,,
04.11.2024 14:32,1964,1186,,,
04.11.2024 14:32,1964,1187,,,
04.11.2024 14:32,1963,1188,,,
04.11.2024 14:32,1961,1189,,,
04.11.2024 14:32,1965,1190,,,
04.11.2024 14:32,1964,1191,,,
04.11.2024 14:32,1965,1192,,,
04.11.2024 14:32,1964,1193,,,
04.11.2024 14:32,1959,1194,,,
04.11.2024 14:32,1931,1195,,,
04.11.2024 14:32,1931,1196,,,
04.11.2024 14:32,1936,1197,,,
04.11.2024 14:32,1937,1198,,,
04.11.2024 14:32,1940,1199,,,
04.11.2024 14:32,1953,1200,,,
04.11.2024 14:32,1955,1201,,,
04.11.2024 14:32,1959,1202,,,
04.11.2024 14:32,1964,1203,,,
04.11.2024 14:32,1967,1204,,,
04.11.2024 14:32,1963,1205,,,
04.11.2024 14:32,1947,1206,,,
04.11.2024 14:32,1942,1207,,,
04.11.2024 14:32,1940,1208,,,
04.11.2024 14:32,1940,1209,,,
04.11.2024 14:32,1951,1210,,,
04.11.2024 14:32,1979,1211,,,
04.11.2024 14:32,1980,1212,,,
04.11.2024 14:32,1982,1213,,,
04.11.2024 14:32,1982,1214,,,
04.11.2024 14:32,1982,1215,,,
04.11.2024 14:32,1983,1216,,,
04.11.2024 14:32,1985,1217,,,
04.11.2024 14:32,1986,1218,,,
04.11.2024 14:32,1984,1219,,,
04.11.2024 14:32,1986,1220,,,
04.11.2024 14:32,1985,1221,,,
04.11.2024 14:32,1983,1222,,,
04.11.2024 14:32,1944,1223,,,
04.11.2024 14:32,1943,1224,,,
04.11.2024 14:32,1943,1225,,,
04.11.2024 14:32,1941,1226,,,
04.11.2024 14:32,1956,1227,,,
04.11.2024 14:32,1960,1228,,,
04.11.2024 14:32,1964,1229,,,
04.11.2024 14:32,1963,1230,,,
04.11.2024 14:32,1962,1231,,,
04.11.2024 14:32,1966,1232,,,
04.11.2024 14:32,1965,1233,,,
04.11.2024 14:32,1963,1234,,,
04.11.2024 14:32,1962,1235,,,
04.11.2024 14:32,1961,1236,,,
04.11.2024 14:32,1951,1237,,,
04.11.2024 14:32,1935,1238,,,
04.11.2024 14:32,1937,1239,,,
04.11.2024 14:32,1937,1240,,,
04.11.2024 14:32,1940,1241,,,
04.11.2024 14:32,1937,1242,,,
04.11.2024 14:32,1942,1243,,,
04.11.2024 14:32,1942,1244,,,
04.11.2024 14:32,1945,1245,,,
04.11.2024 14:32,1945,1246,,,
04.11.2024 14:32,1943,1247,,,
04.11.2024 14:32,1943,1248,,,
04.11.2024 14:32,1946,1249,,,
04.11.2024 14:32,1949,1250,,,
04.11.2024 14:32,1972,1251,,,
04.11.2024 14:32,1975,1252,,,
04.11.2024 14:32,1978,1253,,,
04.11.2024 14:32,1981,1254,,,
04.11.2024 14:32,1982,1255,,,
04.11.2024 14:32,1983,1256,,,
04.11.2024 14:32,1986,1257,,,
04.11.2024 14:32,1985,1258,,,
04.11.2024 14:32,1984,1259,,,
04.11.2024 14:32,1985,1260,,,
04.11.2024 14:32,1985,1261,,,
04.11.2024 14:32,1985,1262,,,
04.11.2024 14:32,1983,1263,,,
04.11.2024 14:32,1972,1264,,,
04.11.2024 14:32,1967,1265,,,
04.11.2024 14:32,1967,1266,,,
04.11.2024 14:32,1964,1267,,,
04.11.2024 14:32,1963,1268,,,
04.11.2024 14:32,1945,1269,,,
04.11.2024 14:32,1939,1270,,,
04.11.2024 14:32,1940,1271,,,
04.11.2024 14:32,1940,1272,,,
04.11.2024 14:32,1940,1273,,,
04.11.2024 14:32,1933,1274,,,
04.11.2024 14:32,1941,1275,,,
04.11.2024 14:32,1945,1276,,,
04.11.2024 14:32,1953,1277,,,
04.11.2024 14:32,1957,1278,,,
04.11.2024 14:32,1966,1279,,,
04.11.2024 14:32,1967,1280,,,
04.11.2024 14:32,1963,1281,,,
04.11.2024 14:32,1963,1282,,,
04.11.2024 14:32,1967,1283,,,
04.11.2024 14:32,1963,1284,,,
04.11.2024 14:32,1965,1285,,,
04.11.2024 14:32,1962,1286,,,
04.11.2024 14:32,1964,1287,,,
04.11.2024 14:32,1966,1288,,,
04.11.2024 14:32,1966,1289,,,
04.11.2024 14:32,1965,1290,,,
04.11.2024 14:32,1964,1291,,,
04.11.2024 14:32,1965,1292,,,
04.11.2024 14:32,1965,1293,,,
04.11.2024 14:32,1963,1294,,,
04.11.2024 14:32,1962,1295,,,
04.11.2024 14:32,1929,1296,,,
04.11.2024 14:32,1950,1297,,,
04.11.2024 14:32,1955,1298,,,
04.11.2024 14:32,1958,1299,,,
04.11.2024 14:32,1966,1300,,,
04.11.2024 14:32,1963,1301,,,
04.11.2024 14:32,1932,1302,,,
04.11.2024 14:32,1930,1303,,,
04.11.2024 14:32,1934,1304,,,
04.11.2024 14:32,1951,1305,,,
04.11.2024 14:32,1958,1306,,,
04.11.2024 14:32,1957,1307,,,
04.11.2024 14:32,1964,1308,,,
04.11.2024 14:32,1964,1309,,,
04.11.2024 14:32,1968,1310,,,
04.11.2024 14:32,1966,1311,,,
04.11.2024 14:32,1965,1312,,,
04.11.2024 14:32,1965,1313,,,
04.11.2024 14:32,1962,1314,,,
04.11.2024 14:32,1965,1315,,,
04.11.2024 14:32,1964,1316,,,
04.11.2024 14:32,1966,1317,,,
04.11.2024 14:32,1962,1318,,,
04.11.2024 14:32,1958,1319,,,
04.11.2024 14:32,1932,1320,,,
04.11.2024 14:32,1934,1321,,,
04.11.2024 14:32,1936,1322,,,
04.11.2024 14:32,1936,1323,,,
04.11.2024 14:32,1939,1324,,,
04.11.2024 14:32,1948,1325,,,
04.11.2024 14:32,1956,1326,,,
04.11.2024 14:32,1965,1327,,,
04.11.2024 14:32,1966,1328,,,
04.11.2024 14:32,1962,1329,,,
04.11.2024 14:32,1963,1330,,,
04.11.2024 14:32,1936,1331,,,
04.11.2024 14:32,1938,1332,,,
04.11.2024 14:32,1941,1333,,,
04.11.2024 14:32,1943,1334,,,
04.11.2024 14:32,1970,1335,,,
04.11.2024 14:32,1975,1336,,,
04.11.2024 14:32,1982,1337,,,
04.11.2024 14:32,1982,1338,,,
04.11.2024 14:32,1984,1339,,,
04.11.2024 14:32,1985,1340,,,
04.11.2024 14:32,1984,1341,,,
04.11.2024 14:32,1982,1342,,,
04.11.2024 14:32,1980,1343,,,
04.11.2024 14:32,1981,1344,,,
04.11.2024 14:32,1984,1345,,,
04.11.2024 14:32,1986,1346,,,
04.11.2024 14:32,1954,1347,,,
04.11.2024 14:32,1946,1348,,,
04.11.2024 14:32,1946,1349,,,
04.11.2024 14:32,1946,1350,,,
04.11.2024 14:32,1951,1351,,,
04.11.2024 14:32,1964,1352,,,
04.11.2024 14:32,1960,1353,,,
04.11.2024 14:32,1967,1354,,,
04.11.2024 14:32,1968,1355,,,
04.11.2024 14:32,1964,1356,,,
04.11.2024 14:32,1964,1357,,,
04.11.2024 14:32,1967,1358,,,
04.11.2024 14:32,1966,1359,,,
04.11.2024 14:32,1966,1360,,,
04.11.2024 14:32,1961,1361,,,
04.11.2024 14:32,1931,1362,,,
04.11.2024 14:32,1935,1363,,,
04.11.2024 14:32,1938,1364,,,
04.11.2024 14:32,1940,1365,,,
04.11.2024 14:32,1937,1366,,,
04.11.2024 14:32,1939,1367,,,
04.11.2024 14:32,1943,1368,,,
04.11.2024 14:32,1944,1369,,,
04.11.2024 14:32,1942,1370,,,
04.11.2024 14:32,1944,1371,,,
04.11.2024 14:32,1943,1372,,,
04.11.2024 14:32,1946,1373,,,
04.11.2024 14:32,1944,1374,,,
04.11.2024 14:32,1959,1375,,,
04.11.2024 14:32,1973,1376,,,
04.11.2024 14:32,1980,1377,,,
04.11.2024 14:32,1980,1378,,,
04.11.2024 14:32,1983,1379,,,
04.11.2024 14:32,1984,1380,,,
04.11.2024 14:32,1985,1381,,,
04.11.2024 14:32,1984,1382,,,
04.11.2024 14:32,1982,1383,,,
04.11.2024 14:32,1979,1384,,,
04.11.2024 14:32,1979,1385,,,
04.11.2024 14:32,1979,1386,,,
04.11.2024 14:32,1983,1387,,,
04.11.2024 14:32,1972,1388,,,
04.11.2024 14:32,1962,1389,,,
04.11.2024 14:32,1963,1390,,,
04.11.2024 14:32,1961,1391,,,
04.11.2024 14:32,1961,1392,,,
04.11.2024 14:32,1947,1393,,,
04.11.2024 14:32,1936,1394,,,
04.11.2024 14:32,1941,1395,,,
04.11.2024 14:32,1942,1396,,,
04.11.2024 14:32,1941,1397,,,
04.11.2024 14:32,1935,1398,,,
04.11.2024 14:32,1940,1399,,,
04.11.2024 14:32,1943,1400,,,
04.11.2024 14:32,1948,1401,,,
04.11.2024 14:32,1955,1402,,,
04.11.2024 14:32,1962,1403,,,
04.11.2024 14:32,1962,1404,,,
04.11.2024 14:32,1960,1405,,,
04.11.2024 14:32,1961,1406,,,
04.11.2024 14:32,1965,1407,,,
04.11.2024 14:32,1963,1408,,,
04.11.2024 14:32,1966,1409,,,
04.11.2024 14:32,1962,1410,,,
04.11.2024 14:32,1965,1411,,,
04.11.2024 14:32,1968,1412,,,
04.11.2024 14:32,1965,1413,,,
04.11.2024 14:32,1965,1414,,,
04.11.2024 14:32,1963,1415,,,
04.11.2024 14:32,1965,1416,,,
04.11.2024 14:32,1964,1417,,,
04.11.2024 14:32,1965,1418,,,
04.11.2024 14:32,1962,1419,,,
04.11.2024 14:32,1922,1420,,,
04.11.2024 14:32,1942,1421,,,
04.11.2024 14:32,1953,1422,,,
04.11.2024 14:32,1962,1423,,,
04.11.2024 14:32,1965,1424,,,
04.11.2024 14:32,1965,1425,,,
04.11.2024 14:32,1928,1426,,,
04.11.2024 14:32,1934,1427,,,
04.11.2024 14:32,1934,1428,,,
04.11.2024 14:32,1944,1429,,,
04.11.2024 14:32,1958,1430,,,
04.11.2024 14:32,1957,1431,,,
04.11.2024 14:32,1960,1432,,,
04.11.2024 14:32,1966,1433,,,
04.11.2024 14:32,1963,1434,,,
04.11.2024 14:32,1964,1435,,,
04.11.2024 14:32,1964,1436,,,
04.11.2024 14:32,1966,1437,,,
04.11.2024 14:32,1964,1438,,,
04.11.2024 14:32,1964,1439,,,
04.11.2024 14:32,1966,1440,,,
04.11.2024 14:32,1966,1441,,,
04.11.2024 14:32,1962,1442,,,
04.11.2024 14:32,1964,1443,,,
04.11.2024 14:32,1925,1444,,,
04.11.2024 14:32,1935,1445,,,
04.11.2024 14:32,1934,1446,,,
04.11.2024 14:32,1932,1447,,,
04.11.2024 14:32,1936,1448,,,
04.11.2024 14:32,1948,1449,,,
04.11.2024 14:32,1959,1450,,,
04.11.2024 14:32,1961,1451,,,
04.11.2024 14:32,1965,1452,,,
04.11.2024 14:32,1962,1453,,,
04.11.2024 14:32,1963,1454,,,
04.11.2024 14:32,1936,1455,,,
04.11.2024 14:32,1938,1456,,,
04.11.2024 14:32,1939,1457,,,
04.11.2024 14:32,1944,1458,,,
04.11.2024 14:32,1970,1459,,,
04.11.2024 14:32,1974,1460,,,
04.11.2024 14:32,1981,1461,,,
04.11.2024 14:32,1982,1462,,,
04.11.2024 14:32,1983,1463,,,
04.11.2024 14:32,1986,1464,,,
04.11.2024 14:32,1985,1465,,,
04.11.2024 14:32,1982,1466,,,
04.11.2024 14:32,1980,1467,,,
04.11.2024 14:32,1980,1468,,,
04.11.2024 14:32,1981,1469,,,
04.11.2024 14:32,1982,1470,,,
04.11.2024 14:32,1947,1471,,,
04.11.2024 14:32,1945,1472,,,
04.11.2024 14:32,1945,1473,,,
04.11.2024 14:32,1945,1474,,,
04.11.2024 14:32,1956,1475,,,
04.11.2024 14:32,1962,1476,,,
04.11.2024 14:32,1962,1477,,,
04.11.2024 14:32,1969,1478,,,
04.11.2024 14:32,1965,1479,,,
04.11.2024 14:32,1969,1480,,,
04.11.2024 14:32,1964,1481,,,
04.11.2024 14:32,1966,1482,,,
04.11.2024 14:32,1966,1483,,,
04.11.2024 14:32,1964,1484,,,
04.11.2024 14:32,1963,1485,,,
04.11.2024 14:32,1933,1486,,,
04.11.2024 14:32,1936,1487,,,
04.11.2024 14:32,1937,1488,,,
04.11.2024 14:32,1939,1489,,,
04.11.2024 14:32,1939,1490,,,
04.11.2024 14:32,1947,1491,,,
04.11.2024 14:32,1945,1492,,,
04.11.2024 14:32,1945,1493,,,
04.11.2024 14:32,1943,1494,,,
04.11.2024 14:32,1945,1495,,,
04.11.2024 14:32,1945,1496,,,
04.11.2024 14:32,1948,1497,,,
04.11.2024 14:32,1947,1498,,,
04.11.2024 14:32,1963,1499,,,
04.11.2024 14:32,1973,1500,,,
04.11.2024 14:32,1981,1501,,,
04.11.2024 14:32,1982,1502,,,
04.11.2024 14:32,1983,1503,,,
04.11.2024 14:32,1983,1504,,,
04.11.2024 14:32,1983,1505,,,
04.11.2024 14:32,1980,1506,,,
04.11.2024 14:32,1977,1507,,,
04.11.2024 14:32,1978,1508,,,
04.11.2024 14:32,1981,1509,,,
04.11.2024 14:32,1982,1510,,,
04.11.2024 14:32,1982,1511,,,
04.11.2024 14:32,1972,1512,,,
04.11.2024 14:32,1964,1513,,,
04.11.2024 14:32,1964,1514,,,
04.11.2024 14:32,1961,1515,,,
04.11.2024 14:32,1960,1516,,,
04.11.2024 14:32,1945,1517,,,
04.11.2024 14:32,1937,1518,,,
04.11.2024 14:32,1940,1519,,,
04.11.2024 14:32,1941,1520,,,
04.11.2024 14:32,1941,1521,,,
04.11.2024 14:32,1935,1522,,,
04.11.2024 14:32,1940,1523,,,
04.11.2024 14:32,1942,1524,,,
04.11.2024 14:32,1951,1525,,,
04.11.2024 14:32,1957,1526,,,
04.11.2024 14:32,1966,1527,,,
04.11.2024 14:32,1966,1528,,,
04.11.2024 14:32,1962,1529,,,
04.11.2024 14:32,1964,1530,,,
04.11.2024 14:32,1967,1531,,,
04.11.2024 14:32,1962,1532,,,
04.11.2024 14:32,1965,1533,,,
04.11.2024 14:32,1961,1534,,,
04.11.2024 14:32,1965,1535,,,
04.11.2024 14:32,1967,1536,,,
04.11.2024 14:32,1965,1537,,,
04.11.2024 14:32,1965,1538,,,
04.11.2024 14:32,1963,1539,,,
04.11.2024 14:32,1964,1540,,,
04.11.2024 14:32,1963,1541,,,
04.11.2024 14:32,1965,1542,,,
04.11.2024 14:32,1963,1543,,,
04.11.2024 14:32,1926,1544,,,
04.11.2024 14:32,1945,1545,,,
04.11.2024 14:32,1955,1546,,,
04.11.2024 14:32,1960,1547,,,
04.11.2024 14:32,1966,1548,,,
04.11.2024 14:32,1965,1549,,,
04.11.2024 14:32,1929,1550,,,
04.11.2024 14:32,1932,1551,,,
04.11.2024 14:32,1933,1552,,,
04.11.2024 14:32,1949,1553,,,
04.11.2024 14:32,1958,1554,,,
04.11.2024 14:32,1955,1555,,,
04.11.2024 14:32,1961,1556,,,
04.11.2024 14:32,1965,1557,,,